[GENERAL]
DATE=June 04, 2015 at 12:41:59
CYME_VERSION=7.10
CYMDIST_REVISION=05

[SI]

[CUSTOMER CLASS]
FORMAT_CUSTOMERCLASS=ID,DCCustomerType,Description,Color,ConstantPower,ConstantCurrent,ConstantImpedance,UtilizationFactor,PowerFactor,MeteredLoads,NonMeteredLoads,LoadFactor,FrequencySensitivityP,FrequencySensitivityQ,EnableHarmonic,IsExponentialModel,ConstantImpedanceZP,ConstantImpedanceZQ,ConstantCurrentIP,ConstantCurrentIQ,ConstantPowerPP,ConstantPowerPQ,ExponentialModelP,ExponentialModelQ,LoadFlowVoltagePercentOfNominal,LossesPerCustomer,ConnectedCenterTap1N,ConnectedCenterTap2N,AdjustmentSettings,PowerCurveModel,PowerCurveModelId
Commercial,0,,0,100.000000,0.000000,0.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,0.000000,50.000000,50.000000,,,
Industrial,0,,0,100.000000,0.000000,0.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,0.000000,50.000000,50.000000,,,
Residential,0,,0,100.000000,0.000000,0.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,0.000000,50.000000,50.000000,,,


[LOADS]
FORMAT_LOADS=SectionID,DeviceNumber,DeviceStage,LoadType,Connection,Location
258444172,40046699,,SPOT,0,2
258444232,40046719,,SPOT,0,2
258443874,40046624,,SPOT,0,2
258406635,40042057,,SPOT,0,2
258444054,40046658,,SPOT,0,2
258425753,40042290,,SPOT,0,2
258406578,40037877,,SPOT,0,2
258425571,40042239,,SPOT,0,2
258444059,40046660,,SPOT,0,2
258425456,40042195,,SPOT,0,2
264036326,40046703,,SPOT,0,2
258444157,40046691,,SPOT,0,2
258444217,40046713,,SPOT,0,2
258405675,40037693,,SPOT,0,2
258426052,40042357,,SPOT,0,2
258425638,40042259,,SPOT,0,2
258444152,40046689,,SPOT,0,2
260972734,41041652,,SPOT,0,2
258425451,40042193,,SPOT,0,2
258444034,40046662,,SPOT,0,2
258443979,40046642,,SPOT,0,2
258406553,40037867,,SPOT,0,2
258406613,40037889,,SPOT,0,2
260981163,41045912,,SPOT,0,2
258426154,40046483,,SPOT,0,2
263391475,40832932,,SPOT,0,2
258405772,40037709,,SPOT,0,2
258425738,40042279,,SPOT,0,2
258443859,40046614,,SPOT,0,2
258406558,40037869,,SPOT,0,2
258406618,40037891,,SPOT,0,2
258425551,40042223,,SPOT,0,2
258425436,40042177,,SPOT,0,2
258443954,40046632,,SPOT,0,2
258405655,40037687,,SPOT,0,2
258425618,40042255,,SPOT,0,2
258425698,40042273,,SPOT,0,2
258405650,40037685,,SPOT,0,2
258425371,40042183,,SPOT,0,2
258425431,40042179,,SPOT,0,2
258444130,40046683,,SPOT,0,2
258425257,40042141,,SPOT,0,2
258443834,40046610,,SPOT,0,2
620861452,362688520,,SPOT,0,2
263391574,40832964,,SPOT,0,2
263909234,41161932,,SPOT,0,2
258444014,40046664,,SPOT,0,2
258443959,40046634,,SPOT,0,2
261433680,41271973,,SPOT,0,2
260663798,40833580,,SPOT,0,2
258425536,40042217,,SPOT,0,2
258406416,40037839,,SPOT,0,2
258426134,40042376,,SPOT,0,2
263391457,40832912,,SPOT,0,2
258406538,40037863,,SPOT,0,2
258425531,40042215,,SPOT,0,2
258406351,40037821,,SPOT,0,2
258406411,40037837,,SPOT,0,2
258444019,40046654,,SPOT,0,2
258425416,40042171,,SPOT,0,2
258406236,40037811,,SPOT,0,2
258425496,40042205,,SPOT,0,2
258426017,40042351,,SPOT,0,2
258405635,40037683,,SPOT,0,2
258425491,40042201,,SPOT,0,2
258426139,40046575,,SPOT,0,2
