[GENERAL]
DATE=March 18, 2015 at 10:28:30
CYME_VERSION=5.04
CYMDIST_REVISION=02

[SI]

[NODE]
FORMAT_NODE=NodeID,CoordX,CoordY,TagText,TagProperties,TagDeltaX,TagDeltaY,TagAngle,TagAlignment,TagBorder,TagBackground,TagTextColor,TagBorderColor,TagBackgroundColor,TagLocation,TagFont,TagTextSize,TagOffset,ZoneID,ConnectedEquipType,ExposedCircuitType,BusGap,WorkingDistance,UseUserDefinedFaultCurrent,UserDefinedFaultCurrent,OpeningTimeMode,UserDefinedOpeningTime,OverrideLFVoltageLimit,HighVoltageLimit,LowVoltageLimit,LoadSheddingActive,MaximumLoadShed,ShedLoadCost,UserDefinedBaseVoltage
26595445,2342457.450946,12995377.331560,G3E_FID: 2842217#$%# G3E_FNO: 313#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1992587,2341115.596975,12996183.268465,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
26259147,2340588.224659,12997529.226273,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1992507,2341370.201861,12996180.445046,G3E_FID: 2864204#$%# G3E_FNO: 314#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1992588,2341239.399552,12996176.323818,G3E_FID: 2864178#$%# G3E_FNO: 314#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1992589,2341223.818751,12996181.721115,G3E_FID: 2876680#$%# G3E_FNO: 304#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1992541,2341263.705157,12996761.967681,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1992508,2341491.209690,12996175.142849,G3E_FID: 2864177#$%# G3E_FNO: 314#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1992509,2341726.425000,12996177.028000,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
26259151,2340586.606181,12997528.586020,G3E_FID: 2887734#$%# G3E_FNO: 244#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
103317988,2340576.279595,12997534.985205,G3E_FID: 104110414#$%# G3E_FNO: 314#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
27145137,2341028.013000,12997251.124000,G3E_FID: 2890999#$%# G3E_FNO: 297#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
103004824,2341243.952760,12996308.385053,G3E_FID: 103013462#$%# G3E_FNO: 234#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
26621407,2341267.192851,12996941.752158,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
103004805,2341384.749000,12997299.027000,G3E_FID: 2912113#$%# G3E_FNO: 322#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
103004800,2341240.452604,12997133.467547,G3E_FID: 2912130#$%# G3E_FNO: 322#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000

[HEADNODES]
FORMAT_HEADNODES=NodeID,NetworkID
T5120B01_1,T5120B01

[SOURCE]
FORMAT_SOURCE=SourceID,DeviceNumber,NodeID,ConnectorIndex,NetworkID,DesiredVoltage,StructureID,HarmonicEnveloppe,DemandType,Value1A,Value2A,Value1B,Value2B,Value1C,Value2C,Value1ABC,Value2ABC
T5120_BK2,T5120B01_T5120B01_1,T5120B01_1,0,T5120B01,0.000000,,0,,,,,,,,,

[SOURCE EQUIVALENT]
FORMAT_SOURCEEQUIVALENT=NodeID,Voltage,OperatingAngle1,OperatingAngle2,OperatingAngle3,PositiveSequenceResistance,PositiveSequenceReactance,ZeroSequenceResistance,ZeroSequenceReactance,Configuration,OperatingVoltage1,OperatingVoltage2,OperatingVoltage3,ImpedanceUnit
T5120B01_1,12.470000,0.000000,-120.000000,120.000000,0.019362,0.850572,0.023989,1.298647,0,7.442045,7.442045,7.442045,0

[LOAD EQUIVALENT]
FORMAT_LOADEQUIVALENT=NodeID,Format,Value1A,Value1B,Value1C,Value2A,Value2B,Value2C
T5120B01_1,KW_PF,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000

[OVERHEAD BYPHASE SETTING]
FORMAT_OVERHEADBYPHASESETTING=SectionID,DeviceNumber,CondID_A,CondID_B,CondID_C,CondID_N,SpacingID,Length,ConnectionStatus,ConductorPosition,CoordX,CoordY,HarmonicModel,EarthResistivity,FlowConstraintActive,FlowConstraintUnit,MaximumFlow
PGT38_GS80BK_2852954,PGT38_GS80BK_2852954,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_HORZ_3P,3.962400,0,9,,,2,100.000000,,,
HV15BK_HV17BK_2852967,HV15BK_HV17BK_2852967,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_TRIA_3P,20.421600,0,9,,,2,100.000000,,,
GS80BK_GS83BK_2852955,GS80BK_GS83BK_2852955,PEC_#2AWG_ACSR,PEC_#2AWG_ACSR,PEC_#2AWG_ACSR,PEC_#2AWG_ACSR,PEC_PEC_12KV_TRIA_3P,39.928800,0,9,,,2,100.000000,,,
HV16BK_REC47_2852948,HV16BK_REC47_2852948,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_TRIA_3P,44.500800,0,9,,,2,100.000000,,,
GS68BK_GS71BK_2852950,GS68BK_GS71BK_2852950,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_TRIA_3P,33.528000,0,9,,,2,100.000000,,,
REA79_REA81_2836501,REA79_REA81_2836501,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_1/0_ACSR,PEC_PEC_12KV_HORZ_3P,32.004000,0,9,,,2,100.000000,,,
0360BK_RDZ75_2836526,0360BK_RDZ75_2836526,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_TRIA_3P,33.528000,0,9,,,2,100.000000,,,
PGT38_GS90BK_2852957,PGT38_GS90BK_2852957,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_TRIA_3P,37.185600,0,9,,,2,100.000000,,,
C604BK_REA84_2836504,C604BK_REA84_2836504,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_1/0_ACSR,PEC_PEC_12KV_HORZ_3P,13.716000,0,9,,,2,100.000000,,,
REA51_REA52_2836512,REA51_REA52_2836512,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_TRIA_3P,17.983200,0,9,,,2,100.000000,,,
GS71BK_GS76BK_2852951,GS71BK_GS76BK_2852951,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_TRIA_3P,36.576000,0,9,,,2,100.000000,,,
REA84_RDZ72_2836505,REA84_RDZ72_2836505,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_1/0_ACSR,PEC_PEC_12KV_VERT_3P,19.202400,0,9,,,2,100.000000,,,
GS79BK_PGT38_2852953,GS79BK_PGT38_2852953,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_TRIANGULAR,22.555200,0,9,,,2,100.000000,,,
GT16BK_GT17BK_2893175,GT16BK_GT17BK_2893175,PEC_#1/0AWG_AAC,NONE,NONE,PEC_#1/0AWG_AAC,PEC_PEC_12KV_TRIA_1P,22.555200,0,0,,,2,100.000000,,,
RDZ99_REA50_2836510,RDZ99_REA50_2836510,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_HORZ_3P,19.202400,0,9,,,2,100.000000,,,
RDZ92_RDZ92_2880866,RDZ92_RDZ92_2880866,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_1/0_ACSR,PEC_PEC_12KV_HORZ_3P,13.716000,0,9,,,2,100.000000,,,
GS76BK_GS79BK_2852952,GS76BK_GS79BK_2852952,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_TRIA_3P,12.192000,0,9,,,2,100.000000,,,
RDZ75_RE585_2836507,RDZ75_RE585_2836507,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_HORZ_3P,24.079200,0,9,,,2,100.000000,,,
C603BK_C604BK_2836503,C603BK_C604BK_2836503,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_1/0_ACSR,PEC_PEC_12KV_HORZ_3P,20.421600,0,9,,,2,100.000000,,,
GT18BK_GT16BK_2893174,GT18BK_GT16BK_2893174,PEC_#1/0AWG_AAC,NONE,NONE,PEC_#1/0AWG_AAC,PEC_PEC_12KV_TRIA_1P,17.678400,0,0,,,2,100.000000,,,
RDZ95_RDZ96_2836508,RDZ95_RDZ96_2836508,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_HORZ_3P,43.586400,0,9,,,2,100.000000,,,
RE585_RDZ93_2885299,RE585_RDZ93_2885299,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_1/0_ACSR,PEC_PEC_12KV_HORZ_3P,9.448800,0,9,,,2,100.000000,,,
RDZ95_RE585_2836547,RDZ95_RE585_2836547,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_HORZ_3P,11.887200,0,9,,,2,100.000000,,,
GS90BK_GS93BK_2852958,GS90BK_GS93BK_2852958,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_TRIA_3P,47.853600,0,9,,,2,100.000000,,,
REC47_REC48_2836514,REC47_REC48_2836514,NONE,PEC_#1/0AWG_AAC,NONE,PEC_#1/0AWG_AAC,PEC_PEC_12KV_TRIA_1P,30.175200,0,1,,,2,100.000000,,,
RDZ73_0360BK_2836521,RDZ73_0360BK_2836521,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_TRIA_3P,26.517600,0,9,,,2,100.000000,,,
RDZ96_RDZ99_2836509,RDZ96_RDZ99_2836509,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_HORZ_3P,30.784800,0,9,,,2,100.000000,,,
GS93BK_GT31BK_2852959,GS93BK_GT31BK_2852959,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_TRIA_3P,28.956000,0,9,,,2,100.000000,,,
GS89BK_GS89BK_2852956,GS89BK_GS89BK_2852956,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_HORZ_3P,4.572000,0,9,,,2,100.000000,,,
HV17BK_GS68BK_2852968,HV17BK_GS68BK_2852968,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_TRIA_3P,39.319200,0,9,,,2,100.000000,,,
REA81_C603BK_2836502,REA81_C603BK_2836502,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_1/0_ACSR,PEC_PEC_12KV_HORZ_3P,28.041600,0,9,,,2,100.000000,,,
REA50_REA51_2836511,REA50_REA51_2836511,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_TRIA_3P,13.106400,0,9,,,2,100.000000,,,
REC48_REC46_2836515,REC48_REC46_2836515,NONE,PEC_#1/0AWG_ACSR,NONE,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_TRIA_1P,42.062400,0,1,,,2,100.000000,,,
REA52_REC47_2836513,REA52_REC47_2836513,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_TRIA_3P,31.394400,0,9,,,2,100.000000,,,
GT31BK_GT28BK_2852960,GT31BK_GT28BK_2852960,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_TRIA_3P,26.822400,0,9,,,2,100.000000,,,
GT20BK_GT18BK_2852962,GT20BK_GT18BK_2852962,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_HORZ_3P,14.020800,0,9,,,2,100.000000,,,
HV16BK_HV15BK_2852949,HV16BK_HV15BK_2852949,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_HORZ_3P,20.116800,0,9,,,2,100.000000,,,
GT28BK_GT20BK_2852961,GT28BK_GT20BK_2852961,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_TRIA_3P,34.747200,0,9,,,2,100.000000,,,
RDZ72_RDZ73_2836506,RDZ72_RDZ73_2836506,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_477KCMIL_AAC,PEC_#1/0AWG_ACSR,PEC_PEC_12KV_VERT_3P,6.705600,0,9,,,2,100.000000,,,

[UNDERGROUNDLINE SETTING]
FORMAT_UNDERGROUNDLINESETTING=SectionID,DeviceNumber,LineCableID,Length,NumberOfCableInParallel,Amps,Amps_1,Amps_2,Amps_3,Amps_4,ConnectionStatus,CoordX,CoordY,HarmonicModel,FlowConstraintActive,FlowConstraintUnit,MaximumFlow
9GD25_PGZ90_2881982,9GD25_PGZ90_2881982,PEC3_750KCMIL_AL_XLPE_LC_SHIELD_,208.178400,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
PJ126_PJ126_2892040,PJ126_PJ126_2892040,PEC3_#1/0_AWG_AL_XLPE_JACKET_CN_,4.267200,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
11F134_144581_103013411,11F134_144581_103013411,PEC3_#1/0_AWG_AL_XLPE_JACKET_CN_,90.693240,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
MA843_GS83BK_2836548,MA843_GS83BK_2836548,PEC3_#1/0_AWG_AL_XLPE_NON-JACKET,56.083200,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
RD506_PGZ90_2853003,RD506_PGZ90_2853003,PEC3_#1/0_AWG_AL_XLPE_JACKET_CN_,190.195200,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
145754_145754_103033626,145754_145754_103033626,PEC3_#1/0_AWG_AL_XLPE_JACKET_CN_,3.718560,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
145754_145754_103033629,145754_145754_103033629,PEC3_#1/0_AWG_AL_XLPE_JACKET_CN_,5.614416,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
PGZ90_PJ126_2852999,PGZ90_PJ126_2852999,PEC3_750KCMIL_AL_XLPE_LC_SHIELD_,143.865600,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
PDP28_REA79_2836490,PDP28_REA79_2836490,PEC3_750KCMIL_AL_XLPE_LC_SHIELD_,73.761600,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
11F134_11F134_2890570,11F134_11F134_2890570,PEC3_#1/0_AWG_AL_XLPE_JACKET_CN_,2.133600,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
11F134_11F134_2890571,11F134_11F134_2890571,PEC1_#1/0_AWG_AL_XLPE_JACKET_CN_,4.876800,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
PGZ90_PGZ90_2888486,PGZ90_PGZ90_2888486,PEC3_#1/0_AWG_AL_XLPE_JACKET_CN_,4.267200,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
PGZ90_PGZ90_2888485,PGZ90_PGZ90_2888485,PEC3_750KCMIL_AL_XLPE_LC_SHIELD_,19.812000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
145754_145754_103033531,145754_145754_103033531,PEC3_750KCMIL_AL_XLPE_LC_SHIELD_,19.059144,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
9GY40_11F134_2895223,9GY40_11F134_2895223,PEC3_750KCMIL_AL_XLPE_LC_SHIELD_,66.141600,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
PJ126_PJ126_2892039,PJ126_PJ126_2892039,PEC3_#1/0_AWG_AL_XLPE_JACKET_CN_,3.657600,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
GT18BK_11F134_2890990,GT18BK_11F134_2890990,PEC3_750KCMIL_AL_XLPE_LC_SHIELD_,215.798400,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_103033344,BUS_103033344,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_103033343,BUS_103033343,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_103033342,BUS_103033342,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_103033341,BUS_103033341,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
GS90BK_11H260_2888023,GS90BK_11H260_2888023,PEC1_#1/0_AWG_AL_XLPE_JACKET_CN_,21.031200,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
PJ126_145754_103033398,PJ126_145754_103033398,PEC3_750KCMIL_AL_XLPE_LC_SHIELD_,46.561248,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
144581_GT36BK_103013422,144581_GT36BK_103013422,PEC1_#1/0_AWG_AL_XLPE_JACKET_CN_,94.454472,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
11F134_11F134_2890568,11F134_11F134_2890568,PEC3_#1/0_AWG_AL_XLPE_JACKET_CN_,3.962400,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
11F134_11F134_2890569,11F134_11F134_2890569,PEC3_#1/0_AWG_AL_XLPE_JACKET_CN_,3.657600,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
11F134_11F134_2890566,11F134_11F134_2890566,PEC3_750KCMIL_AL_XLPE_LC_SHIELD_,13.106400,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_2913799,BUS_2913799,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_2913798,BUS_2913798,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_2913797,BUS_2913797,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_2913796,BUS_2913796,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_103033498,BUS_103033498,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_103033496,BUS_103033496,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_103033497,BUS_103033497,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_103033495,BUS_103033495,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_2913883,BUS_2913883,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_2913886,BUS_2913886,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_2913803,BUS_2913803,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_2913885,BUS_2913885,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_2913802,BUS_2913802,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_2913884,BUS_2913884,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_2913801,BUS_2913801,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
BUS_2913800,BUS_2913800,NONE,0.000305,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
145754_145754_103033631,145754_145754_103033631,PEC3_#1/0_AWG_AL_XLPE_JACKET_CN_,5.141976,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
145754_187M75_104868961,145754_187M75_104868961,PEC3_#1/0_AWG_AL_XLPE_JACKET_CN_,109.728000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
145754_145754_103033634,145754_145754_103033634,PEC3_#1/0_AWG_AL_XLPE_JACKET_CN_,3.179064,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
PGZ90_PGZ90_104098136,PGZ90_PGZ90_104098136,PEC1_#1/0_AWG_AL_XLPE_JACKET_CN_,3.791712,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,
9GY40_9GD25_2881984,9GY40_9GD25_2881984,PEC3_750KCMIL_AL_XLPE_LC_SHIELD_,72.237600,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,2,,,

[SECTION]
FORMAT_SECTION=SectionID,FromNodeID,ToNodeID,Phase,ZoneID,SubNetworkId,EnvironmentID
FORMAT_FEEDER=NetworkID,HeadNodeID,CoordSet,Year,Description,Color,LoadFactor,Group1,Group2,Group3,TagText,TagProperties,TagDeltaX,TagDeltaY,TagAngle,TagAlignment,TagBorder,TagBackground,TagTextColor,TagBorderColor,TagBackgroundColor,TagLocation,TagFont,TagTextSize,TagOffset,Version,EnvironmentID
FEEDER=T5120B01,T5120B01_1,1,0,,0,1.000000,RALEIGH EAST ST. 230KV,North Raleigh,Wilmington Street 12kV,RALEIGH EAST ST. 230KV T5120B01 WILMINGTON ST. 12KV#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,-1,0
GS93BK__2892079,1992553,1992554,BC,,,0
PGT38_GS80BK_2852954,1992591,1992588,ABC,,,0
9GD25_PGZ90_2881982,26259236,26259145,ABC,,,0
PJ126_PJ126_2892040,26512068,26512071,ABC,,,0
11F134_144581_103013411,103004798,103004800,ABC,,,0
GS83BK__2868704,1765896,25028592,ABC,,,0
HV15BK_HV17BK_2852967,1992510,1992509,ABC,,,0
MA843_GS83BK_2836548,25028592,27043772,ABC,,,0
GS80BK_GS83BK_2852955,1992589,1765896,ABC,,,0
RD506_PGZ90_2853003,26259149,27043862,ABC,,,0
HV16BK_REC47_2852948,1765890,1992511,ABC,,,0
145754_145754_103033626,103013365,103013366,ABC,,,0
GS68BK_GS71BK_2852950,1992493,1992508,ABC,,,0
145754_145754_103033629,103013368,103013369,ABC,,,0
GT18BK__2890991,1992535,26449577,ABC,,,0
REA79_REA81_2836501,26595446,1823869,ABC,,,0
PGZ90_PJ126_2852999,26259153,26424757,ABC,,,0
187M75__104868832,103602979,T5120B01_10000011,ABC,,,0
0360BK_RDZ75_2836526,1823860,1823866,ABC,,,0
11H260__2912107,27043849,26172320,B,,,0
PGT38_GS90BK_2852957,1992591,1992558,ABC,,,0
144581__2912130,103004800,26824809,ABC,,,0
C604BK_REA84_2836504,1823814,1823812,ABC,,,0
HV16BK__2864181,1992511,1765895,C,,,0
PDP28_REA79_2836490,1823870,26595445,ABC,,,0
REA51_REA52_2836512,1823849,1823819,ABC,,,0
GS71BK_GS76BK_2852951,1992508,1992507,ABC,,,0
PGZ90__2888482,26259143,26259153,ABC,,,0
PGZ90__2888483,26259145,26259143,ABC,,,0
PGZ90__2888481,26259143,26259147,ABC,,,0
REA84_RDZ72_2836505,1823812,1823811,ABC,,,0
PGZ90__104110414,103317988,T5120B01_10000003,A,,,0
GS79BK_PGT38_2852953,1992593,1992591,ABC,,,0
GS68BK__2888697,1992493,T5120B01_10000002,B,,,0
GT16BK_GT17BK_2893175,26621405,26621406,A,,,0
11F134_11F134_2890570,26424531,103332076,ABC,,,0
11F134_11F134_2890571,26424531,103332079,A,,,0
RDZ99_REA50_2836510,1823817,1823816,ABC,,,0
GT28BK__103013451,GT28BK_103013451,T5120B01_10000000,ABC,,,0
PGZ90_PGZ90_2888486,26259150,26259151,ABC,,,0
PGZ90_PGZ90_2888485,26259147,26259148,ABC,,,0
145754_145754_103033531,103013278,103013321,ABC,,,0
9GY40_11F134_2895223,26424527,103004792,ABC,,,0
PJ126_PJ126_2892039,26512066,26512070,ABC,,,0
GT18BK_11F134_2890990,26449577,26449578,ABC,,,0
RDZ92_RDZ92_2880866,25945740,T5120B01_10000013,ABC,,,0
GS80BK__2864178,1992588,1992590,B,,,0
11F134__2891001,26449578,27145130,ABC,,,0
11F134__2891002,27145131,26424532,ABC,,,0
11F134__2891003,27145132,26424531,ABC,,,0
11F134__2891004,27145133,26424530,ABC,,,0
PDP28__2843462,T5120B01_1,1823870,ABC,,,0
GS76BK_GS79BK_2852952,1992507,1992593,ABC,,,0
RDZ75_RE585_2836507,1823866,1823868,ABC,,,0
C603BK_C604BK_2836503,1823815,1823814,ABC,,,0
144581__2912129,26824809,103004796,C,,,0
GS80BK__2876680,1992588,1992589,ABC,,,0
GT18BK_GT16BK_2893174,1992535,26621405,A,,,0
GS71BK__2864177,1992508,1765894,C,,,0
RD506__2912120,27043862,1992431,ABC,,,0
