NODE_ID,CYME_X,CYME_Y,LAT,LONG
'258902537',271892.21,-248233.76,35.24459374,-80.98699385
'260760918',272580.13,-247206.78,35.25361715,-80.97930085
'264145973',272535.48,-246630.39,35.25868152,-80.97980017
'258901442',272311.41,-246908.91,35.25623434,-80.98230594
'258902357',271798.73,-247911.81,35.24742251,-80.98803924
'452065526',272070.51,-248332.6,35.2437253,-80.98499993
'699064079',273254.18,-246733.72,35.25777362,-80.97176296
'258902471',271520.97,-247466.86,35.251332,-80.99114543
'260908043',272891.44,-247309.32,35.2527162,-80.97581948
'258902342',271915.98,-248075.37,35.24598541,-80.98672803
'263532422',271705.93,-248096.82,35.24579694,-80.98907702
'258902426',271390.17,-247659.68,35.24963781,-80.99260816
'258901697',272248.84,-246702.87,35.25804468,-80.98300566
'258901470',272503.02,-246617.81,35.25879205,-80.98016317
'259972695',272030.62,-249373.46,35.23457993,-80.98544602
'258901981',272228.21,-247095.17,35.2545978,-80.98323637
'263920211',272811.34,-246465.24,35.26013258,-80.97671523
'258902409',271485.14,-247823.83,35.24819553,-80.99154611
'258902195',272011.23,-247848.26,35.24798088,-80.98566285
'259357173',272697.56,-246328.45,35.26133447,-80.97798763
'264145982',272387.23,-246842.15,35.25682092,-80.98145805
'258902525',271708.39,-248102.33,35.24574853,-80.98904951
'263532449',271536.36,-247816.78,35.24825747,-80.99097332
'259354583',272661.4,-246497.28,35.25985107,-80.97839201
'259987969',272534.22,-246629.53,35.25868907,-80.97981426
'258901492',272689,-246342.42,35.26121172,-80.97808336
'477454519',272161.21,-248937.77,35.23840806,-80.98398563
'258902369',271785.8,-247846.13,35.24799959,-80.98818384
'617082556',272446.55,-246893.53,35.25636948,-80.98079468
'258901450',272405.78,-246766.65,35.25748429,-80.98125061
'258902374',271755.35,-247819.46,35.24823393,-80.98852436
'260760908',272764.44,-247202.92,35.25365107,-80.97723971
'258902325',271725.35,-248063.68,35.24608812,-80.98885985
'260972201',272965.93,-247052.76,35.25497043,-80.97498645
'258902296',271827.82,-247944.95,35.24713133,-80.98771393
'258902379',271656.19,-247747.87,35.24886294,-80.98963326
'259430615',272809.82,-246465.09,35.2601339,-80.97673223
'263532071',272120.98,-248512.61,35.24214367,-80.98443552
'260760904',272768.48,-247203.85,35.2536429,-80.97719454
'263532467',271834.83,-248278.72,35.24419871,-80.98763553
'477454533',272151.51,-248878.99,35.23892452,-80.9840941
'258902476',271512.58,-247455.51,35.25143172,-80.99123925
'260760914',272627.72,-247203.32,35.25364755,-80.97876865
'261198257',273187.64,-246848.24,35.25676741,-80.97250707
'261102409',272173.44,-248078.35,35.24595923,-80.98384886
'258902216',272314.79,-247874.09,35.24775393,-80.98226815
'258901652',272533.41,-246412.57,35.26059536,-80.97982332
'263532161',272548.07,-246556.66,35.25932934,-80.97965938
'259973532',272070.77,-248334.71,35.24370676,-80.98499702
'260908054',272946.56,-247068.45,35.25483257,-80.97520307
'637702761',272034.32,-247878.54,35.24771483,-80.98540464
'260760919',272523.94,-247142.13,35.25418519,-80.97992922
'477454604',272130.21,-248749.06,35.24006613,-80.9843323
'258902261',272664.7,-247857.93,35.24789592,-80.97835511
'261198253',272994.04,-246988.2,35.25553767,-80.9746721
'261299996',272182.81,-248288.73,35.24411075,-80.98374408
'258902532',271859.01,-248229.67,35.24462968,-80.98736513
'258902286',271918.19,-247927.5,35.24728465,-80.98670332
'258902480',272077.36,-248479.26,35.24243669,-80.98492332
'699064054',273227.2,-246740.79,35.2577115,-80.97206467
'260760899',272770.97,-247332.47,35.25251279,-80.97716669
'258902241',272600.81,-247925.81,35.2472995,-80.97906959
'632976349',272766.69,-246167.39,35.2627496,-80.97721455
'258902486',271979.13,-248397.5,35.24315506,-80.98602183
'258901455',272408.75,-246763.37,35.25751311,-80.98121739
'477454547',272143.76,-248832.01,35.2393373,-80.98418077
'263532476',271853.16,-248209.04,35.24481094,-80.98743055
'261299997',272181.34,-248289.09,35.24410759,-80.98376052
'258902330',271707.12,-248097.77,35.2457886,-80.98906371
'KUDZU_RET_01421207',272009.6713,-249277.3549,35.23542435,-80.98568029
'263829947',272103.24,-248377.38,35.24333184,-80.98463391
'258902562',271717.54,-248211.75,35.24478713,-80.98894719
'624107579',272603.82,-246334.32,35.26128289,-80.97903593
'261324514',272173.67,-248226.63,35.24465639,-80.98384629
'261192791',272058.12,-249033.68,35.23756536,-80.98513848
'258902231',272471.87,-248047.16,35.24623327,-80.98051152
'624107585',272642.57,-246414.09,35.26058201,-80.97860259
'263532359',272511.8,-247226.68,35.2534423,-80.98006499
'261192796',272076.25,-249033.39,35.23756791,-80.98493574
'258902515',271782.07,-248154,35.24529454,-80.98822555
'263532440',271803.97,-247870.15,35.24778855,-80.98798064
'477454465',272113.77,-249149.6,35.23654684,-80.98451615
'699308714',272032.74,-247904.54,35.24748638,-80.98542231
'258902315',271803.72,-248049.99,35.24620841,-80.98798344
'258902221',272388.38,-247981.71,35.24680834,-80.98144519
'261430707',272537.2,-246906.56,35.25625499,-80.97978094
'258901491',272661.21,-246388.06,35.26081072,-80.97839413
'258902498',271836.32,-248278.44,35.24420117,-80.98761887
'259972718',272103.42,-248378.89,35.24331858,-80.98463189
'263851296',272799.76,-246509.37,35.25974484,-80.97684473
'477454984',272134.25,-249092.43,35.23704916,-80.98428712
'264324130',272995.57,-246988.15,35.25553811,-80.97465499
'258902441',271551.32,-247570.69,35.25041971,-80.99080602
'477454509',272199.2,-249014.44,35.23773441,-80.98356079
'264546394',272524.85,-246589.39,35.25904176,-80.97991905
'258902404',271536.74,-247818.25,35.24824456,-80.99096907
'258901682',272241.03,-246525.36,35.25960435,-80.983093
'258902520',271731.33,-248122.63,35.24557017,-80.98879297
'258902394',271618.49,-247892.67,35.24759068,-80.99005486
'258911859',271630.88,-248297.21,35.24403625,-80.9899163
'260972205',272682.42,-247331.75,35.25251912,-80.97815694
'258902481',272008.4,-248421.8,35.24294155,-80.9856945
'258902547',271986.12,-248307.12,35.24394917,-80.98594366
'258902201',272205.28,-247731.89,35.24900335,-80.9834928
'699308695',272032.59,-247903,35.24749991,-80.98542399
'261299992',272187.91,-248329.94,35.24374867,-80.98368704
'261198263',273068.12,-246510.96,35.25973087,-80.97384366
'258901702',272223.52,-246741.29,35.25770711,-80.98328882
'263532458',271526.94,-247775.2,35.24862281,-80.99107866
'261192790',272067.19,-249033.53,35.23756668,-80.98503705
'258901460',272447,-246707.21,35.25800655,-80.98078964
'263532179',272607.6,-246460.33,35.26017573,-80.97899365
'261108941',272685.87,-247199.72,35.25367918,-80.97811836
'258902200',272186.08,-247751.68,35.24882947,-80.98370751
'258902251',272627.36,-247896.47,35.24755729,-80.97877268
'259987974',272386.81,-246840.68,35.25683384,-80.98146275
'258902384',271647.14,-247739.56,35.24893596,-80.98973447
'258902226',272436.46,-247991.16,35.24672531,-80.98090751
'699308740',272019.91,-247907.9,35.24745686,-80.98556579
'258902011',272215.88,-247125.15,35.25433438,-80.98337426
'258901443',272366.88,-246826.74,35.25695632,-80.98168562
'260972200',272798.14,-247349.91,35.25235956,-80.97686285
'477454493',272134.44,-249093.96,35.23703572,-80.984285
'264418498',272005.24,-249308.21,35.23515324,-80.98572984
'258901987',272320.04,-247125.93,35.25432753,-80.98220944
'258902206',272253.34,-247790.65,35.24848706,-80.98295534
'260760903',272770.83,-247325.42,35.25257474,-80.97716826
'258902276',272794.08,-247817.15,35.24825422,-80.97690825
'477454628',272119.33,-248681.96,35.2406557,-80.98445397
'263532413',271833.3,-248026.47,35.24641506,-80.98765264
'637702767',272012.16,-247849.48,35.24797016,-80.98565245
'261324520',272183.39,-248293.39,35.24406981,-80.98373759
'258902399',271560.4,-247841.97,35.24803615,-80.99070448
'259482012',272050.59,-247605.89,35.25011043,-80.98522269
'258901692',272267.79,-246659.01,35.25843005,-80.98279375
'258902362',271804.89,-247871.37,35.24777783,-80.98797035
'258901687',272302.9,-246576.57,35.2591544,-80.98240111
'477454561',272136.48,-248787.76,35.2397261,-80.98426219
'258901474',272523.92,-246590.6,35.25903113,-80.97992945
