NODE_ID,CYME_X,CYME_Y,LAT,LONG
'263730579',277792.91,-245662.9,35.26688475,-80.91911878
'263514859',278456.92,-245178,35.27102943,-80.91168364
'261002706',277678.52,-245520.96,35.26809798,-80.92039964
'258840171',279259.24,-244028.18,35.28085751,-80.9026998
'258840516',277538.53,-244711.21,35.27501932,-80.92196716
'258850633',278454.81,-245158.58,35.27119542,-80.91170727
'259005016',277921.45,-245214.17,35.27072027,-80.91767948
'263730561',277773.14,-245760.73,35.26604855,-80.91934015
'258851273',278664.21,-244812.46,35.27415388,-80.90936255
'258850554',278414.88,-245039.24,35.27221548,-80.91215438
'260745334',278484.62,-244983.24,35.27269414,-80.91137348
'258840546',277648.42,-244235.32,35.27908699,-80.92073668
'263701639',279406.81,-244182.64,35.27953727,-80.90104741
'384045889',277675.96,-245974.88,35.2642181,-80.92042831
'258840072',279857.43,-244416.19,35.277541,-80.89600167
'258840515',277660.65,-244724.9,35.2749023,-80.92059974
'259371838',278961.29,-244019.55,35.28093128,-80.90603605
'260972095',279314.94,-244775.95,35.27446595,-80.90207611
'258839985',279334.67,-243991.93,35.28116736,-80.90185519
'469799524',277990.26,-244752.77,35.27466408,-80.91690899
'258851323',279172.55,-244125.5,35.28002567,-80.9036705
'258851382',279246.96,-244287.99,35.27863679,-80.90283731
'258840032',279708.62,-244291.84,35.27860388,-80.89766795
'259586301',278757.82,-244780.92,35.27442347,-80.90831437
'259545343',277590.39,-244867.37,35.27368454,-80.92138646
'258840292',278110.62,-243965.65,35.28139199,-80.91556128
'258839854',279581.82,-243944.56,35.28157226,-80.89908777
'263515003',278287.65,-245025.42,35.27233361,-80.91357902
'258839881',279192.72,-243709.34,35.2835828,-80.90344465
'258851133',278453.47,-244377.44,35.27787222,-80.91172227
'258850934',278768.88,-245535,35.26797797,-80.90819052
'261031173',279477.2,-244613.41,35.27585526,-80.90025923
'258839953',279053.96,-243865.73,35.28224606,-80.90499839
'258839948',279017.38,-243862.84,35.28227076,-80.90540799
'258840324',277923.62,-243949.76,35.28152781,-80.91765518
'258851293',278616.22,-244772.65,35.27449416,-80.90989991
'261085132',278101.87,-245634.96,35.26712356,-80.91565925
'258851328',279166.1,-244181.19,35.27954966,-80.90374272
'258850665',278502.35,-245621.1,35.26724203,-80.91117495
'261002746',277726.95,-245786.21,35.26583076,-80.91985736
'258851232',278757.26,-244716.66,35.27497273,-80.90832064
'260972091',279581.08,-244514.57,35.2767001,-80.89909605
'264494218',278222.16,-243941.45,35.28159884,-80.91431233
'258850645',278478.63,-245328.35,35.26974431,-80.91144055
'258850765',278971.91,-245592.14,35.26748957,-80.90591713
