NODE_ID,CYME_X,CYME_Y,LAT,LONG
'254455571',312745.93,-185459.93,35.79740597,-80.50244205
'254466858',307593.66,-175292.41,35.88551344,-80.56091607
'254448861',308932.97,-182970.77,35.81897599,-80.54571601
'624259564',308827.17,-170853.68,35.92397761,-80.54691675
'254438128',302143.8,-172680.17,35.90815002,-80.6227675
'263729876',306677.48,-174743.36,35.89027128,-80.57131396
'254420619',312482.78,-165243.26,35.97259516,-80.50542858
'254420641',312900.28,-165803.01,35.9677446,-80.5006903
'254459939',311778.46,-184603.09,35.80483099,-80.51342203
'254412879',308318.43,-168373.68,35.94546825,-80.55269053
'254420237',312955.1,-169086.22,35.93929368,-80.50006814
'260112463',309342.93,-166939.4,35.95789712,-80.5410633
'695105390',311879.14,-171110.33,35.92175359,-80.5122794
'254406023',310953.32,-172721.79,35.90778935,-80.52278669
'794948300',309253.56,-183382.09,35.81541166,-80.54207757
'254460941',311639.29,-179280.29,35.85095614,-80.5150015
'264266473',305839.51,-173276.02,35.90298663,-80.58082423
'254449473',308463.86,-182684.17,35.82145955,-80.55104002
'482826856',306690.39,-173381.18,35.90207536,-80.57116744
'260116094',304819.13,-173849.76,35.89801484,-80.5924047
'624566022',307098,-174061.73,35.896178,-80.56654141
'624324051',312759.99,-165811.27,35.96767302,-80.50228248
'624621426',306941.05,-174505.23,35.89233481,-80.56832266
'259131190',312838.01,-166050.66,35.96559857,-80.50139701
'254420436',312174.06,-166605.36,35.96079177,-80.5089323
'254427245',308364.25,-173055.18,35.90490034,-80.55217051
'254460039',311257.44,-184702.52,35.80396937,-80.51933518
'254448133',307547.78,-177826.03,35.86355815,-80.56143677
'467037018',306994.44,-173606.72,35.90012092,-80.56771673
'261021467',312199.52,-171570.86,35.91776283,-80.50864335
'252204186',308036.32,-172688.84,35.90807489,-80.55589225
'254432686',307776,-184542.6,35.80535517,-80.55884666
'262294617',308979.11,-180320.47,35.84194238,-80.54519235
'262297963',312774.96,-185888.49,35.79369225,-80.50211258
'620483536',313357.42,-169446.81,35.93616896,-80.49550214
'262294770',309252.12,-182590.1,35.82227472,-80.54209392
'260115263',306981.71,-177175.42,35.86919606,-80.5678612
'452176284',306574.21,-174693.46,35.89070369,-80.57248599
'254412131',308814.33,-171810.13,35.91568942,-80.54706247
'261283235',310992.85,-185059.86,35.80087281,-80.52233806
'254406194',309847.53,-173484.82,35.90117726,-80.5353365
'254427372',308406.93,-172336.47,35.91112838,-80.55168613
'254420329',313181.93,-169171.34,35.93855607,-80.4974938
'262288962',311487.44,-171165.26,35.92127759,-80.51672487
'254460882',311362.45,-180116.25,35.84371206,-80.51814341
'254455409',312049.51,-185708.74,35.79524989,-80.51034584
'620369897',309074.16,-181784.54,35.82925536,-80.54411361
'254437434',306319.76,-173485.03,35.90117544,-80.57537379
'260862002',310780.67,-172132.66,35.91289451,-80.52474613
'254426560',309707.39,-167356.14,35.95428583,-80.53692698
'254432639',305940.26,-182246.89,35.82524883,-80.5796808
'254466448',308141.28,-176297.81,35.87680106,-80.55470104
'254437765',304441.96,-173303.13,35.90275171,-80.59668527
