NODE_ID,CYME_X,CYME_Y,LAT,LONG
'699603637',291826.9,-251172.1,35.2143574,-80.7658292
'258908235',290136.92,-252060.13,35.20650331,-80.78470775
'258907834',291057.85,-251069.38,35.2152659,-80.77442016
'704839480',291228.63,-251031.3,35.21560269,-80.77251239
'466941334',289628.87,-251788.29,35.20890757,-80.79038311
'258903935',291980.4,-251243.87,35.21372264,-80.76411447
'258907977',290808.25,-251871.39,35.2081726,-80.77720841
'258904416',291734.12,-250919.68,35.2165899,-80.76686563
'258896498',290337.53,-251817.28,35.20865117,-80.78246676
'258903863',291454.96,-251118.14,35.21483464,-80.76998409
'258904493',291789.91,-251335.16,35.21291523,-80.76624241
'258908096',290451.15,-251890.22,35.20800606,-80.78119753
'258904075',292210.01,-250876.71,35.21696995,-80.76154952
'258896583',290477.98,-251314.56,35.21309743,-80.78089781
'260761223',291821.37,-251336.85,35.21290029,-80.76589097
'264491247',292071.92,-251265.3,35.2135331,-80.76309211
'258896476',290224.22,-251791.51,35.20887909,-80.78373253
'258904762',290887.28,-250628.45,35.21916566,-80.77632557
'699603805',291092.3,-251012.31,35.21577065,-80.77403532
'258908101',290443.26,-251912.3,35.20781078,-80.78128566
'263532998',292040.64,-251258.85,35.21359015,-80.76344153
'258907698',290739.5,-250875.46,35.216981,-80.7779764
'258907992',290818.61,-252036.77,35.20670992,-80.77709268
'258907747',290702.48,-251229.02,35.21385398,-80.77838995
'263879212',289079.77,-251463.29,35.211782,-80.79651704
'258908430',289780.94,-251651.75,35.21011519,-80.78868436
'258907708',290748.76,-250707.84,35.2184635,-80.77787296
'263533133',291798.28,-251306.93,35.21316491,-80.76614891
'263534376',290115.34,-251957.73,35.20740898,-80.78494882
'260761141',291650.68,-251053.52,35.21540617,-80.76779773
'699645087',291851.48,-250958.99,35.21624223,-80.76555462
'258904095',292242.15,-251063.22,35.21532038,-80.76119049
'263534403',289602.83,-251899.28,35.20792593,-80.790674
'258903965',292020.87,-251153.11,35.21452536,-80.76366238
'260760188',290709.44,-251405.53,35.21229285,-80.7783122
'263530693',290409.6,-251539.5,35.21110797,-80.78166168
'258904268',291850.44,-250948.02,35.21633925,-80.76556623
'258904708',291115.23,-250697.56,35.21855442,-80.77377917
'699625123',291966.34,-251033.84,35.21558023,-80.76427153
'258904040',292373.78,-250767.53,35.21793558,-80.75972007
'258904201',292011.19,-251148.32,35.21456772,-80.76377051
'263642063',289603.37,-251802.1,35.20878543,-80.79066797
'258896368',289685.83,-251764.71,35.20911612,-80.78974682
'258903985',292079.03,-250874.39,35.21699047,-80.76301268
'264256749',291837.9022,-251292.6384,35.21329131,-80.76570629
'258903843',291302.32,-251091.2324,35.21507263,-80.77168921
'263962000',289153.93,-251355.37,35.21273649,-80.79568861
'260761168',291789.45,-251147.42,35.21457568,-80.76624754
'263533241',290878.84,-250820.59,35.21746629,-80.77641985
'258908280',290018.09,-251923.38,35.20771278,-80.78603519
