[GENERAL]
DATE=May 22, 2015 at 10:12:36
CYME_VERSION=5.04
CYMDIST_REVISION=03

[SI]

[NODE]
FORMAT_NODE=NodeID,CoordX,CoordY,TagText,TagProperties,TagDeltaX,TagDeltaY,TagAngle,TagAlignment,TagBorder,TagBackground,TagTextColor,TagBorderColor,TagBackgroundColor,TagLocation,TagFont,TagTextSize,TagOffset,ZoneID,ConnectedEquipType,ExposedCircuitType,BusGap,WorkingDistance,UseUserDefinedFaultCurrent,UserDefinedFaultCurrent,OpeningTimeMode,UserDefinedOpeningTime,OverrideLFVoltageLimit,HighVoltageLimit,LowVoltageLimit,LoadSheddingActive,MaximumLoadShed,ShedLoadCost,UserDefinedBaseVoltage
26679487,2292380.026196,12961856.371646,G3E_FID: 2701325#$%# G3E_FNO: 322#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
103571152,2292234.609229,12956112.177462,G3E_FID: 104783615#$%# G3E_FNO: 322#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
103571153,2292262.931293,12956552.974592,G3E_FID: 104783620#$%# G3E_FNO: 322#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
26709848,2296013.511524,12968319.407119,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
25734586,2291067.924450,12963817.914396,G3E_FID: 2701029#$%# G3E_FNO: 322#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
26999281,2293952.530000,12966022.369000,G3E_FID: 2692958#$%# G3E_FNO: 322#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1104930,2298015.992018,12965934.958505,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
25631635,2294870.839000,12969537.203000,G3E_FID: 2659668#$%# G3E_FNO: 244#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
26128176,2287359.839811,12962370.171091,G3E_FID: 2701122#$%# G3E_FNO: 322#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
27136899,2285964.068000,12962527.155000,G3E_FID: 2701145#$%# G3E_FNO: 322#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
103571156,2292260.196127,12956550.172779,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1104972,2297121.939278,12966520.668549,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
26991514,2284017.569000,12963075.616000,G3E_FID: 2685196#$%# G3E_FNO: 322#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
26991520,2284193.670482,12962571.629158,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
27136782,2291067.361000,12963811.434000,G3E_FID: 2701028#$%# G3E_FNO: 322#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
26999869,2293919.996065,12969154.703781,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
27137102,2289220.237000,12961127.495000,G3E_FID: 2701348#$%# G3E_FNO: 322#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
103571154,2292232.145805,12956109.007219,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1104970,2297335.516761,12966197.671128,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1140196,2294046.778489,12962747.408406,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
103571155,2292234.906843,12956125.674181,G3E_FID: 104783614#$%# G3E_FNO: 322#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1104971,2297119.058288,12966524.755099,G3E_FID: 2635247#$%# G3E_FNO: 314#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1140197,2294374.472000,12963254.678000,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
27136836,2290190.727000,12960296.780000,G3E_FID: 2701082#$%# G3E_FNO: 322#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
27136842,2288824.031960,12961929.149083,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1105564,2291837.367402,12966662.409198,G3E_FID: 2636801#$%# G3E_FNO: 304#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1140194,2293820.100788,12962564.966457,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
26999929,2293563.726000,12967816.472000,G3E_FID: 2693606#$%# G3E_FNO: 322#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1140195,2294045.347124,12962742.617665,G3E_FID: 2634411#$%# G3E_FNO: 314#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1140506,2290167.965747,12961876.120904,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
26999454,2293787.426000,12961656.191000,G3E_FID: 2693131#$%# G3E_FNO: 322#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
26999460,2293592.424000,12961674.785000,G3E_FID: 2693137#$%# G3E_FNO: 322#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
103041479,2292374.119220,12957696.733644,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
103571158,2292231.086577,12956778.564819,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1105562,2291832.726814,12966931.025018,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
26567483,2285237.567156,12961512.914068,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
