26776430      , 2293180.110000, 12960266.620000
27136665      , 2290570.742120, 12964610.736677
25734641      , 2292884.525000, 12966416.519000
26999156      , 2294766.217000, 12963442.281000
26999162      , 2294700.849632, 12964321.628047
26049901      , 2291709.920128, 12961144.538656
27136838      , 2290532.714000, 12960312.816000
27136884      , 2285492.067213, 12961821.223238
27136771      , 2290806.937000, 12965397.281000
26999496      , 2296359.475000, 12964989.365000
1139952       , 2294721.012000, 12965121.086000
27000178      , 2295826.440000, 12968128.019000
1139951       , 2294723.134401, 12965115.204570
6MG73_2667352 , 2286057.119270, 12961518.070643
26887583      , 2290475.495781, 12957361.577588
25734581      , 2292221.714000, 12962543.474000
25905254      , 2287805.491637, 12960975.703864
26128171      , 2287480.777000, 12961988.332000
26999275      , 2295999.508000, 12966865.106000
25490378      , 2284195.559387, 12962568.135386
27136831      , 2289703.629000, 12960671.807000
27136776      , 2291064.659000, 12964569.750000
26999335      , 2294998.613000, 12962863.958000
27000171      , 2295806.258000, 12968189.894000
25873711      , 2292765.890000, 12967185.342000
26679487      , 2292380.026196, 12961856.371646
103571152     , 2292234.609229, 12956112.177462
103571153     , 2292262.931293, 12956552.974592
26709848      , 2296013.511524, 12968319.407119
25734586      , 2291067.924450, 12963817.914396
26999281      , 2293952.530000, 12966022.369000
1104930       , 2298015.992018, 12965934.958505
25631635      , 2294870.839000, 12969537.203000
26128176      , 2287359.839811, 12962370.171091
27136899      , 2285964.068000, 12962527.155000
103571156     , 2292260.196127, 12956550.172779
1104972       , 2297121.939278, 12966520.668549
26991514      , 2284017.569000, 12963075.616000
26991520      , 2284193.670482, 12962571.629158
27136782      , 2291067.361000, 12963811.434000
26999869      , 2293919.996065, 12969154.703781
27137102      , 2289220.237000, 12961127.495000
103571154     , 2292232.145805, 12956109.007219
1104970       , 2297335.516761, 12966197.671128
1140196       , 2294046.778489, 12962747.408406
103571155     , 2292234.906843, 12956125.674181
1104971       , 2297119.058288, 12966524.755099
1140197       , 2294374.472000, 12963254.678000
27136836      , 2290190.727000, 12960296.780000
27136842      , 2288824.031960, 12961929.149083
1105564       , 2291837.367402, 12966662.409198
1140194       , 2293820.100788, 12962564.966457
26999929      , 2293563.726000, 12967816.472000
1140195       , 2294045.347124, 12962742.617665
1140506       , 2290167.965747, 12961876.120904
26999454      , 2293787.426000, 12961656.191000
26999460      , 2293592.424000, 12961674.785000
103041479     , 2292374.119220, 12957696.733644
103571158     , 2292231.086577, 12956778.564819
1105562       , 2291832.726814, 12966931.025018
26567483      , 2285237.567156, 12961512.914068
27000176      , 2295224.168000, 12968358.466000
27136902      , 2285677.041000, 12962519.686000
103089666     , 2289326.148953, 12958443.760839
1140193       , 2293824.717124, 12962563.045665
26709781      , 2295721.007000, 12968447.463000
1140190       , 2293555.695124, 12962637.585665
1140505       , 2290162.965766, 12961876.134569
25836869      , 2289281.608755, 12961492.717346
26128182      , 2287655.227000, 12961620.599000
26999514      , 2296484.652408, 12965618.792018
1140191       , 2293552.597736, 12962641.510736
1140502       , 2291374.099000, 12961339.109000
103089665     , 2289347.532918, 12958452.885112
1104978       , 2294743.904718, 12965664.556874
1140114       , 2296502.894668, 12962525.711202
25359990      , 2285768.748000, 12961647.482000
25833129      , 2293228.850459, 12967074.539567
26709835      , 2295947.234000, 12968645.122000
26709841      , 2295946.599000, 12968494.497000
1104979       , 2294748.859685, 12965665.226431
1106196       , 2290663.191633, 12962533.846709
1140115       , 2296501.350000, 12962515.579000
25734533      , 2295725.331379, 12965571.551466
26281699      , 2291835.728401, 12966935.023827
1140112       , 2294805.802653, 12962330.482173
1140501       , 2291456.207706, 12961213.653425
103322576     , 2292634.838439, 12956849.172953
1105528       , 2292024.066859, 12965241.259531
1105913       , 2291031.346266, 12964037.734527
1106194       , 2290425.696381, 12962613.745295
1140113       , 2294806.234000, 12962321.717000
26896054      , 2288933.552833, 12960680.013052
103536773     , 2289294.293270, 12958615.330688
1106195       , 2290666.538012, 12962530.131639
26999394      , 2293817.853000, 12964233.543000
26999854      , 2294052.247233, 12969715.444446
26999860      , 2294918.176000, 12969214.085000
25356102      , 2285292.553000, 12962651.080000
27000182      , 2295250.896000, 12968681.112000
1106193       , 2290430.419822, 12962612.105445
1140198       , 2294418.892826, 12962965.874579
27136497      , 2293026.092272, 12956872.123499
103536776     , 2289595.008727, 12958697.627879
1140150       , 2294106.648515, 12963444.701647
103536777     , 2289874.548600, 12958809.424141
25885433      , 2289916.279617, 12961558.956199
26281702      , 2292035.467160, 12966407.973449
103537672     , 2289421.124944, 12958977.190529
26709786      , 2295817.115000, 12968194.071000
27137097      , 2292839.186000, 12959809.757000
103537670     , 2289383.116580, 12958916.242163
25836854      , 2288485.101579, 12961729.100040
25836860      , 2288823.055721, 12961934.052853
1140118       , 2294385.702110, 12964593.910369
1140119       , 2294395.515299, 12964257.681573
25833120      , 2292914.910034, 12966804.070324
27136674      , 2290752.403000, 12963804.154000
1106152       , 2292223.082784, 12962269.854538
25734544      , 2296925.886351, 12965260.125456
25734604      , 2290830.263000, 12963993.452000
26679505      , 2292221.425000, 12961170.586000
26999173      , 2295013.838000, 12963992.719000
26999233      , 2293558.913615, 12964325.068620
1106153       , 2292228.067531, 12962270.244793
25490382      , 2284028.184424, 12963300.195066
27136897      , 2285608.680263, 12962243.897910
26999867      , 2294064.324593, 12969457.871268
25426804      , 2294023.711523, 12966678.153248
27146925      , 2290951.593964, 12958220.775672
26999927      , 2293576.335000, 12967439.603000
26567441      , 2284851.167000, 12961761.034000
26803448      , 2288241.152000, 12960982.180000
