[GENERAL]
DATE=June 04, 2015 at 12:44:40
CYME_VERSION=7.10
CYMDIST_REVISION=05

[SI]

[CUSTOMER CLASS]
FORMAT_CUSTOMERCLASS=ID,DCCustomerType,Description,Color,ConstantPower,ConstantCurrent,ConstantImpedance,UtilizationFactor,PowerFactor,MeteredLoads,NonMeteredLoads,LoadFactor,FrequencySensitivityP,FrequencySensitivityQ,EnableHarmonic,IsExponentialModel,ConstantImpedanceZP,ConstantImpedanceZQ,ConstantCurrentIP,ConstantCurrentIQ,ConstantPowerPP,ConstantPowerPQ,ExponentialModelP,ExponentialModelQ,LoadFlowVoltagePercentOfNominal,LossesPerCustomer,ConnectedCenterTap1N,ConnectedCenterTap2N,AdjustmentSettings,PowerCurveModel,PowerCurveModelId
Commercial,0,,0,100.000000,0.000000,0.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,0.000000,50.000000,50.000000,,,
Residential,0,,0,100.000000,0.000000,0.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,0.000000,50.000000,50.000000,,,


[LOADS]
FORMAT_LOADS=SectionID,DeviceNumber,DeviceStage,LoadType,Connection,Location
263533136,40904103,,SPOT,0,2
263533010,40141548,,SPOT,0,2
263533091,40141606,,SPOT,0,2
258907884,40142347,,SPOT,0,2
716733239,40141670,,SPOT,0,2
258896366,40140111,,SPOT,0,2
258907980,40142363,,SPOT,0,2
263533190,40904175,,SPOT,0,2
716733234,40141662,,SPOT,0,2
263534370,40142415,,SPOT,0,2
258907909,40142355,,SPOT,0,2
263533118,40904123,,SPOT,0,2
263533199,40904163,,SPOT,0,2
263857514,41130753,,SPOT,0,2
263534379,40142407,,SPOT,0,2
258896520,40140127,,SPOT,0,2
258896408,40232269,,SPOT,0,2
627235800,40183660,,SPOT,0,2
263532974,40904015,,SPOT,0,2
699623269,40142287,,SPOT,0,2
258896581,40140139,,SPOT,0,2
263532857,40141692,,SPOT,0,2
627235905,40140141,,SPOT,0,2
258896287,40140103,,SPOT,0,2
274925126,40140147,,SPOT,0,2
263534297,40142331,,SPOT,0,2
263904553,41171761,,SPOT,0,2
399146169,40142421,,SPOT,0,2
263532839,40142309,,SPOT,0,2
263534397,40904895,,SPOT,0,2
263534315,40904875,,SPOT,0,2
258896388,40140113,,SPOT,0,2
263532893,40141656,,SPOT,0,2
263532938,40904039,,SPOT,0,2
263879215,41047404,,SPOT,0,2
263532992,40904011,,SPOT,0,2
263532911,40141630,,SPOT,0,2
699646124,40141644,,SPOT,0,2
699603587,40141504,,SPOT,0,2
258907671,40142291,,SPOT,0,2
699646024,40141658,,SPOT,0,2
258907775,40142321,,SPOT,0,2
699624267,40141538,,SPOT,0,2
258904671,40141682,,SPOT,0,2
258904676,40141684,,SPOT,0,2
699645148,40141664,,SPOT,0,2
261180494,41159815,,SPOT,0,2
258907750,40142315,,SPOT,0,2
258904654,40141678,,SPOT,0,2
258904659,40141680,,SPOT,0,2
699625681,40141572,,SPOT,0,2
258904750,40141704,,SPOT,0,2
699644088,40141598,,SPOT,0,2
263682370,40141702,,SPOT,0,2
258907696,40142301,,SPOT,0,2
630011497,370254458,,SPOT,0,2
258904454,40141622,,SPOT,0,2
258904459,40141626,,SPOT,0,2
258904730,40141696,,SPOT,0,2
258904271,40141586,,SPOT,0,2
699624124,40141520,,SPOT,0,2
258907711,40142307,,SPOT,0,2
258904735,40141698,,SPOT,0,2
258904551,40141652,,SPOT,0,2
258904556,40141654,,SPOT,0,2
699625382,40141616,,SPOT,0,2
258904434,40141618,,SPOT,0,2
699625126,40141576,,SPOT,0,2
258904439,40141620,,SPOT,0,2
260761271,40904131,,SPOT,0,2
615970337,40142323,,SPOT,0,2
260761276,40904135,,SPOT,0,2
258904078,40141536,,SPOT,0,2
258904353,40141628,,SPOT,0,2
258904491,40141634,,SPOT,0,2
699625108,40141574,,SPOT,0,2
258904414,40141612,,SPOT,0,2
258904419,40141614,,SPOT,0,2
260761251,40904119,,SPOT,0,2
615970396,40142327,,SPOT,0,2
615970395,40142325,,SPOT,0,2
258903876,40141498,,SPOT,0,2
258904179,40141566,,SPOT,0,2
258904516,40141642,,SPOT,0,2
258904058,40141530,,SPOT,0,2
260761074,40904007,,SPOT,0,2
258904331,40141602,,SPOT,0,2
258904291,40141592,,SPOT,0,2
263682010,40141514,,SPOT,0,2
260761236,40904107,,SPOT,0,2
258903851,40141494,,SPOT,0,2
258904159,40141562,,SPOT,0,2

[CUSTOMER LOADS]
FORMAT_CUSTOMERLOADS=SectionID,DeviceNumber,LoadType,CustomerNumber,CustomerType,ConnectionStatus,LockDuringLoadAllocation,Year,LoadModelID,NormalPriority,EmergencyPriority,ValueType,LoadPhase,Value1,Value2,ConnectedKVA,KWH,NumberOfCustomer,CenterTapPercent,CenterTapPercent2,LoadValue1N1,LoadValue1N2,LoadValue2N1,LoadValue2N2
258904311,40141596,SPOT,40141596,Residential,0,0,2014,1,0,0,0,B,16.985982,3.335972,50.000000,70.000000,7.000000,,,,,,
260761331,40904171,SPOT,40904171,Commercial,0,0,2014,1,0,0,0,A,59.837962,11.666028,167.000000,225.000000,35.000000,,,,,,
258904399,40141608,SPOT,40141608,Residential,0,0,2014,1,0,0,0,A,17.915557,3.492823,50.000000,45.000000,5.000000,,,,,,
258904130,40141552,SPOT,40141552,Commercial,0,0,2014,1,0,0,0,C,28.909161,6.680853,100.000000,62.520000,11.000000,,,,,,
258904135,40141554,SPOT,40141554,Residential,0,0,2014,1,0,0,0,B,33.971964,6.671944,100.000000,39.000000,5.000000,,,,,,
258908433,40142443,SPOT,40142443,Residential,0,0,2014,1,0,0,0,C,7.227290,1.670213,25.000000,45.000000,4.000000,,,,,,
260761151,40904051,SPOT,40904051,Commercial,0,0,2014,1,0,0,0,C,28.909161,6.680853,100.000000,66.010000,15.000000,,,,,,
260761156,40904055,SPOT,40904055,Residential,0,0,2014,1,0,0,0,C,28.909161,6.680853,100.000000,84.000000,16.000000,,,,,,
258904093,40141540,SPOT,40141540,Residential,0,0,2014,1,0,0,0,B,8.492991,1.667986,25.000000,57.000000,6.000000,,,,,,
260761296,40904147,SPOT,40904147,Commercial,0,0,2014,1,0,0,0,C,28.909161,6.680853,100.000000,96.000000,11.000000,,,,,,
258904013,40141524,SPOT,40141524,Residential,0,0,2014,1,0,0,0,B,8.492991,1.667986,25.000000,85.000000,7.000000,,,,,,
699645828,40141676,SPOT,40141676,Residential,0,0,2014,1,0,0,0,C,7.227290,1.670213,25.000000,43.000000,5.000000,,,,,,
263530741,40142349,SPOT,40142349,Residential,0,0,2014,1,0,0,0,C,7.227290,1.670213,25.000000,18.000000,2.000000,,,,,,
258908378,40142431,SPOT,40142431,Residential,0,0,2014,1,0,0,0,A,17.915557,3.492823,50.000000,114.000000,10.000000,,,,,,
258904018,40141516,SPOT,40141516,Residential,0,0,2014,1,0,0,0,B,16.985982,3.335972,50.000000,82.000000,7.000000,,,,,,
258904098,40141542,SPOT,40141542,Residential,0,0,2014,1,0,0,0,B,8.492991,1.667986,25.000000,44.000000,4.000000,,,,,,
699645908,40141646,SPOT,40141646,Commercial,0,0,2014,1,0,0,0,A,17.915557,3.492823,50.000000,94.520000,8.000000,,,,,,
260761311,40904159,SPOT,40904159,Commercial,0,0,2014,1,0,0,0,B,56.733180,11.142146,167.000000,70.000000,11.000000,,,,,,
258908074,40142379,SPOT,40142379,Residential,0,0,2014,1,0,0,0,A,17.915557,3.492823,50.000000,70.000000,8.000000,,,,,,
258908079,40142385,SPOT,40142385,Residential,0,0,2014,1,0,0,0,A,17.915557,3.492823,50.000000,118.000000,12.000000,,,,,,
260760191,40903387,SPOT,40903387,Commercial,0,1,2014,1,0,0,1,A,159.300000,85.000000,250.000000,159.300000,11.000000,,,,,,
260760191,40903387,SPOT,40903387,Commercial,0,1,2014,1,0,0,1,B,159.300000,85.000000,250.000000,159.300000,0.000000,,,,,,
260760191,40903387,SPOT,40903387,Commercial,0,1,2014,1,0,0,1,C,159.300000,85.000000,250.000000,159.300000,0.000000,,,,,,
261302049,41229419,SPOT,41229419,Commercial,0,0,2014,1,0,0,0,B,25.478973,5.003958,75.000000,114.000000,17.000000,,,,,,
263991396,40141688,SPOT,40141688,Residential,0,0,2014,1,0,0,0,C,7.227290,1.670213,25.000000,36.000000,4.000000,,,,,,
263530723,40903383,SPOT,40903383,Commercial,0,1,2014,1,0,0,1,A,36.930000,85.000000,166.700000,36.930000,2.000000,,,,,,
263530723,40903383,SPOT,40903383,Commercial,0,1,2014,1,0,0,1,B,36.930000,85.000000,166.700000,36.930000,0.000000,,,,,,
263530723,40903383,SPOT,40903383,Commercial,0,1,2014,1,0,0,1,C,36.930000,85.000000,166.700000,36.930000,0.000000,,,,,,
258908358,40142427,SPOT,40142427,Residential,0,0,2014,1,0,0,0,A,8.957779,1.746411,25.000000,24.000000,3.000000,,,,,,
258908418,40142439,SPOT,40142439,Residential,0,0,2014,1,0,0,0,C,7.227290,1.670213,25.000000,122.000000,11.000000,,,,,,
258903819,40141488,SPOT,40141488,Residential,0,0,2014,1,0,0,0,A,3.583111,0.698565,10.000000,0.000000,0.000000,,,,,,
260761094,40904019,SPOT,40904019,Residential,0,0,2014,1,0,0,0,A,59.837962,11.666028,167.000000,49.000000,7.000000,,,,,,
478673659,40142403,SPOT,40142403,Residential,0,0,2014,1,0,0,0,A,17.915557,3.492823,50.000000,35.000000,4.000000,,,,,,
263533244,40141706,SPOT,40141706,Residential,0,0,2014,1,0,0,0,B,16.985982,3.335972,50.000000,42.000000,4.000000,,,,,,
258908238,40142399,SPOT,40142399,Residential,0,0,2014,1,0,0,0,C,14.454581,3.340426,50.000000,89.000000,9.000000,,,,,,
263530687,40904879,SPOT,40904879,Commercial,0,0,2014,1,0,0,0,A,8.957779,1.746411,25.000000,75.000000,13.000000,,,,,,
260761119,40904035,SPOT,40904035,Residential,0,0,2014,1,0,0,0,C,28.909161,6.680853,100.000000,107.000000,12.000000,,,,,,
263533064,40141584,SPOT,40141584,Residential,0,0,2014,1,0,0,0,B,8.492991,1.667986,25.000000,51.000000,5.000000,,,,,,
258908059,40240971,SPOT,40240971,Commercial,0,0,2014,1,0,0,0,A,17.915557,3.492823,50.000000,24.800000,1.000000,,,,,,
258908059,40240971,SPOT,40240971,Commercial,0,0,2014,1,0,0,0,B,16.985982,3.335972,50.000000,24.800000,0.000000,,,,,,
258908059,40240971,SPOT,40240971,Commercial,0,0,2014,1,0,0,0,C,14.454581,3.340426,50.000000,24.800000,0.000000,,,,,,
617632356,40904091,SPOT,40904091,Residential,0,0,2014,1,0,0,0,B,16.985982,3.335972,50.000000,39.000000,5.000000,,,,,,
258908293,40142411,SPOT,40142411,Commercial,0,0,2014,1,0,0,0,B,16.985982,3.335972,50.000000,54.000000,7.000000,,,,,,
263533163,40141668,SPOT,40141668,Commercial,0,0,2014,1,0,0,0,C,7.227290,1.670213,25.000000,40.000000,7.000000,,,,,,
263530705,40903391,SPOT,40903391,Commercial,0,0,2014,1,0,0,0,A,17.915557,3.492823,50.000000,120.000000,18.000000,,,,,,
263533226,40141694,SPOT,40141694,Residential,0,0,2014,1,0,0,0,A,17.915557,3.492823,50.000000,20.000000,2.000000,,,,,,
263997299,41217642,SPOT,41217642,Commercial,0,0,2014,1,0,0,0,C,28.909161,6.680853,100.000000,180.000000,25.000000,,,,,,
258907852,40142339,SPOT,40142339,Residential,0,0,2014,1,0,0,0,A,5.374667,1.047847,15.000000,7.000000,1.000000,,,,,,
258908158,40142391,SPOT,40142391,Commercial,0,0,2014,1,0,0,0,B,8.492991,1.667986,25.000000,86.000000,7.000000,,,,,,
258908298,40142413,SPOT,40142413,Residential,0,0,2014,1,0,0,0,B,16.985982,3.335972,50.000000,78.000000,10.000000,,,,,,
263533046,40141564,SPOT,40141564,Residential,0,0,2014,1,0,0,0,A,35.831115,6.985646,100.000000,57.000000,6.000000,,,,,,
258908037,40142371,SPOT,40142371,Residential,0,0,2014,1,0,0,0,B,8.492991,1.667986,25.000000,113.000000,13.000000,,,,,,
258907953,40290923,SPOT,40290923,Commercial,0,0,2014,1,0,0,0,B,16.985982,3.335972,50.000000,3.000000,1.000000,,,,,,
258908318,40142417,SPOT,40142417,Commercial,0,0,2014,1,0,0,0,B,8.492991,1.667986,25.000000,102.000000,9.000000,,,,,,
258908398,40142435,SPOT,40142435,Residential,0,0,2014,1,0,0,0,A,8.957779,1.746411,25.000000,50.000000,5.000000,,,,,,
258908131,40142387,SPOT,40142387,Residential,0,0,2014,1,0,0,0,B,16.985982,3.335972,50.000000,123.000000,12.000000,,,,,,
258907832,40142333,SPOT,40142333,Residential,0,0,2014,1,0,0,0,B,16.985982,3.335972,50.000000,24.000000,3.000000,,,,,,
258908138,40142389,SPOT,40142389,Residential,0,0,2014,1,0,0,0,B,8.492991,1.667986,25.000000,38.000000,4.000000,,,,,,
263533208,40904155,SPOT,40904155,Commercial,0,0,2014,1,0,0,0,B,56.733180,11.142146,167.000000,103.000000,13.000000,,,,,,
258896576,40140135,SPOT,40140135,Residential,0,0,2014,1,0,0,0,A,3.583111,0.698565,10.000000,0.000000,0.000000,,,,,,
258896576,40140135,SPOT,40140135,Residential,0,0,2014,1,0,0,0,B,3.397196,0.667194,10.000000,0.000000,0.000000,,,,,,
258896576,40140135,SPOT,40140135,Residential,0,0,2014,1,0,0,0,C,2.890916,0.668085,10.000000,0.000000,0.000000,,,,,,
258908099,40142383,SPOT,40142383,Residential,0,0,2014,1,0,0,0,A,17.915557,3.492823,50.000000,180.000000,18.000000,,,,,,
258907933,40142359,SPOT,40142359,Commercial,0,0,2014,1,0,0,0,B,16.985982,3.335972,50.000000,84.000000,8.000000,,,,,,
258908191,40142395,SPOT,40142395,Residential,0,0,2014,1,0,0,0,A,8.957779,1.746411,25.000000,56.000000,6.000000,,,,,,
263533127,40904111,SPOT,40904111,Residential,0,0,2014,1,0,0,0,C,14.454581,3.340426,50.000000,25.000000,4.000000,,,,,,
258907812,40142329,SPOT,40142329,Residential,0,0,2014,1,0,0,0,A,17.915557,3.492823,50.000000,120.000000,11.000000,,,,,,
263533001,40904003,SPOT,40904003,Commercial,0,0,2014,1,0,0,0,B,56.733180,11.142146,167.000000,124.000000,17.000000,,,,,,
258907894,40142351,SPOT,40142351,Commercial,0,0,2014,1,0,0,0,C,14.454581,3.340426,50.000000,31.000000,3.000000,,,,,,
258907899,40142353,SPOT,40142353,Residential,0,0,2014,1,0,0,0,C,14.454581,3.340426,50.000000,39.000000,3.000000,,,,,,
258907990,40142365,SPOT,40142365,Residential,0,0,2014,1,0,0,0,B,8.492991,1.667986,25.000000,32.000000,3.000000,,,,,,
258907916,40142357,SPOT,40142357,Residential,0,0,2014,1,0,0,0,A,8.957779,1.746411,25.000000,38.000000,3.000000,,,,,,
263533100,40904047,SPOT,40904047,Commercial,0,1,2014,1,0,0,1,A,75.610000,85.000000,166.700000,75.610000,3.000000,,,,,,
263533100,40904047,SPOT,40904047,Commercial,0,1,2014,1,0,0,1,B,75.610000,85.000000,166.700000,75.610000,0.000000,,,,,,
263533100,40904047,SPOT,40904047,Commercial,0,1,2014,1,0,0,1,C,75.610000,85.000000,166.700000,75.610000,0.000000,,,,,,
258896435,40140119,SPOT,40140119,Commercial,0,0,2014,1,0,0,0,C,14.454581,3.340426,50.000000,38.000000,7.000000,,,,,,
258907995,40142367,SPOT,40142367,Residential,0,0,2014,1,0,0,0,B,8.492991,1.667986,25.000000,53.000000,6.000000,,,,,,
263533109,40904043,SPOT,40904043,Commercial,0,1,2014,1,0,0,1,A,26.670000,85.000000,100.000000,26.670000,2.000000,,,,,,
263533109,40904043,SPOT,40904043,Commercial,0,1,2014,1,0,0,1,B,26.670000,85.000000,100.000000,26.670000,0.000000,,,,,,
263533109,40904043,SPOT,40904043,Commercial,0,1,2014,1,0,0,1,C,26.670000,85.000000,100.000000,26.670000,0.000000,,,,,,
627235850,40140151,SPOT,40140151,Commercial,0,0,2014,1,0,0,0,B,8.492991,1.667986,25.000000,0.000000,2.000000,,,,,,
258896537,40140129,SPOT,40140129,Commercial,0,0,2014,1,0,0,0,A,26.873336,5.239234,75.000000,16.240000,3.000000,,,,,,
258896537,40140129,SPOT,40140129,Commercial,0,0,2014,1,0,0,0,B,25.478973,5.003958,75.000000,16.240000,0.000000,,,,,,
258896537,40140129,SPOT,40140129,Commercial,0,0,2014,1,0,0,0,C,21.681871,5.010640,75.000000,16.240000,0.000000,,,,,,
258896532,40140131,SPOT,40140131,Commercial,0,0,2014,1,0,0,0,A,17.915557,3.492823,50.000000,19.600000,1.000000,,,,,,
258896532,40140131,SPOT,40140131,Commercial,0,0,2014,1,0,0,0,B,16.985982,3.335972,50.000000,19.600000,0.000000,,,,,,
258896532,40140131,SPOT,40140131,Commercial,0,0,2014,1,0,0,0,C,14.454581,3.340426,50.000000,19.600000,0.000000,,,,,,
263534343,40904887,SPOT,40904887,Commercial,0,1,2014,1,0,0,1,A,182.000000,85.000000,250.000000,182.000000,1.000000,,,,,,
263534343,40904887,SPOT,40904887,Commercial,0,1,2014,1,0,0,1,B,182.000000,85.000000,250.000000,182.000000,0.000000,,,,,,
263534343,40904887,SPOT,40904887,Commercial,0,1,2014,1,0,0,1,C,182.000000,85.000000,250.000000,182.000000,0.000000,,,,,,
258896413,40140117,SPOT,40140117,Residential,0,0,2014,1,0,0,0,C,7.227290,1.670213,25.000000,86.000000,9.000000,,,,,,
263534406,40904891,SPOT,40904891,Commercial,0,0,2014,1,0,0,0,A,17.915557,3.492823,50.000000,9.733000,1.000000,,,,,,
263534406,40904891,SPOT,40904891,Commercial,0,0,2014,1,0,0,0,B,16.985982,3.335972,50.000000,9.733000,0.000000,,,,,,
263534406,40904891,SPOT,40904891,Commercial,0,0,2014,1,0,0,0,C,14.454581,3.340426,50.000000,9.733000,0.000000,,,,,,
263974100,40278353,SPOT,40278353,Residential,0,0,2014,1,0,0,0,C,21.681871,5.010640,75.000000,0.000000,0.000000,,,,,,
263532965,40904023,SPOT,40904023,Commercial,0,0,2014,1,0,0,0,B,56.733180,11.142146,167.000000,199.000000,25.000000,,,,,,
258896591,40140143,SPOT,40140143,Commercial,0,0,2014,1,0,0,0,A,3.583111,0.698565,10.000000,8.533000,1.000000,,,,,,
258896591,40140143,SPOT,40140143,Commercial,0,0,2014,1,0,0,0,B,3.397196,0.667194,10.000000,8.533000,0.000000,,,,,,
258896591,40140143,SPOT,40140143,Commercial,0,0,2014,1,0,0,0,C,2.890916,0.668085,10.000000,8.533000,0.000000,,,,,,
263532848,40142299,SPOT,40142299,Commercial,0,0,2014,1,0,0,0,C,14.454581,3.340426,50.000000,52.000000,6.000000,,,,,,
263681992,40142293,SPOT,40142293,Residential,0,0,2014,1,0,0,0,B,16.985982,3.335972,50.000000,52.000000,4.000000,,,,,,
263532947,40904031,SPOT,40904031,Commercial,0,0,2014,1,0,0,0,C,48.278300,11.157024,167.000000,96.790000,12.000000,,,,,,
258896299,40140105,SPOT,40140105,Commercial,0,0,2014,1,0,0,0,B,8.492991,1.667986,25.000000,89.000000,10.000000,,,,,,
