[GENERAL]
DATE=May 26, 2015 at 10:38:55
CYME_VERSION=5.04
CYMDIST_REVISION=02

[SI]

[CUSTOMER CLASS]
FORMAT_CUSTOMERCLASS=ID,Description,Color,ConstantPower,ConstantCurrent,ConstantImpedance,UtilizationFactor,PowerFactor,MeteredLoads,NonMeteredLoads,LoadFactor,FrequencySensitivityP,FrequencySensitivityQ,EnableHarmonic,IsExponentialModel,ConstantImpedanceZP,ConstantImpedanceZQ,ConstantCurrentIP,ConstantCurrentIQ,ConstantPowerPP,ConstantPowerPQ,ExponentialModelP,ExponentialModelQ,LoadFlowVoltagePercentOfNominal,AdjustmentSettings,PowerCurveModel,PowerCurveModelId
Commercial,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Industrial,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Other,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
PrimaryMeter,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Residential,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,


[LOADS]
FORMAT_LOADS=SectionID,DeviceNumber,LoadType,Connection,Location
EXS76__2562825,EXS76_2562825,SPOT,EXS76_2562825,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXS76__2562825,EXS76_2562825,SPOT,EXS76_2562825,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXS76__2562825,EXS76_2562825,SPOT,EXS76_2562825,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
E2K79__2563083,E2K79_2563083,SPOT,E2K79_2563083,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,37.500000,0.000000,2.000000,0.000000
E2K79__2563083,E2K79_2563083,SPOT,E2K79_2563083,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2K79__2563083,E2K79_2563083,SPOT,E2K79_2563083,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZB46__2562529,EZB46_2562529,SPOT,EZB46_2562529,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZB46__2562529,EZB46_2562529,SPOT,EZB46_2562529,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZB46__2562529,EZB46_2562529,SPOT,EZB46_2562529,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000
E2J51__2562856,E2J51_2562856,SPOT,E2J51_2562856,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2J51__2562856,E2J51_2562856,SPOT,E2J51_2562856,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,37.500000,0.000000,3.000000,0.000000
E2J51__2562856,E2J51_2562856,SPOT,E2J51_2562856,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0V28__2563580,E0V28_2563580,SPOT,E0V28_2563580,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0V28__2563580,E0V28_2563580,SPOT,E0V28_2563580,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
E0V28__2563580,E0V28_2563580,SPOT,E0V28_2563580,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2K78__2563082,E2K78_2563082,SPOT,E2K78_2563082,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2K78__2563082,E2K78_2563082,SPOT,E2K78_2563082,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000
E2K78__2563082,E2K78_2563082,SPOT,E2K78_2563082,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2J79__104018897,E2J79_104018897,SPOT,E2J79_104018897,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000
E2J79__104018897,E2J79_104018897,SPOT,E2J79_104018897,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2J79__104018897,E2J79_104018897,SPOT,E2J79_104018897,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E1132__2562549,E1132_2562549,SPOT,E1132_2562549,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E1132__2562549,E1132_2562549,SPOT,E1132_2562549,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
E1132__2562549,E1132_2562549,SPOT,E1132_2562549,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZB44__2562528,EZB44_2562528,SPOT,EZB44_2562528,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZB44__2562528,EZB44_2562528,SPOT,EZB44_2562528,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZB44__2562528,EZB44_2562528,SPOT,EZB44_2562528,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,2.000000,0.000000
EZB24__2562519,EZB24_2562519,SPOT,EZB24_2562519,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZB24__2562519,EZB24_2562519,SPOT,EZB24_2562519,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
EZB24__2562519,EZB24_2562519,SPOT,EZB24_2562519,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0P24__2562103,E0P24_2562103,SPOT,E0P24_2562103,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0P24__2562103,E0P24_2562103,SPOT,E0P24_2562103,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,15.000000,0.000000,2.000000,0.000000
E0P24__2562103,E0P24_2562103,SPOT,E0P24_2562103,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZZ19__2470624,EZZ19_2470624,SPOT,EZZ19_2470624,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,10.000000,0.000000,1.000000,0.000000
EZZ19__2470624,EZZ19_2470624,SPOT,EZZ19_2470624,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZZ19__2470624,EZZ19_2470624,SPOT,EZZ19_2470624,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0Z45__2562090,E0Z45_2562090,SPOT,E0Z45_2562090,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0Z45__2562090,E0Z45_2562090,SPOT,E0Z45_2562090,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,10.000000,0.000000,1.000000,0.000000
E0Z45__2562090,E0Z45_2562090,SPOT,E0Z45_2562090,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3Y81__2563609,E3Y81_2563609,SPOT,E3Y81_2563609,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3Y81__2563609,E3Y81_2563609,SPOT,E3Y81_2563609,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3Y81__2563609,E3Y81_2563609,SPOT,E3Y81_2563609,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
E0X08__2562675,E0X08_2562675,SPOT,E0X08_2562675,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0X08__2562675,E0X08_2562675,SPOT,E0X08_2562675,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0X08__2562675,E0X08_2562675,SPOT,E0X08_2562675,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
120337__2585786,120337_2585786,SPOT,120337_2585786,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
120337__2585786,120337_2585786,SPOT,120337_2585786,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000
120337__2585786,120337_2585786,SPOT,120337_2585786,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0Z47__2562091,E0Z47_2562091,SPOT,E0Z47_2562091,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
E0Z47__2562091,E0Z47_2562091,SPOT,E0Z47_2562091,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0Z47__2562091,E0Z47_2562091,SPOT,E0Z47_2562091,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15L334__103737777,15L334_103737777,SPOT,15L334_103737777,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15L334__103737777,15L334_103737777,SPOT,15L334_103737777,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
15L334__103737777,15L334_103737777,SPOT,15L334_103737777,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF22__2566677,EXF22_2566677,SPOT,EXF22_2566677,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,37.500000,0.000000,4.000000,0.000000
EXF22__2566677,EXF22_2566677,SPOT,EXF22_2566677,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF22__2566677,EXF22_2566677,SPOT,EXF22_2566677,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF41__2566681,EXF41_2566681,SPOT,EXF41_2566681,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,37.500000,0.000000,6.000000,0.000000
EXF41__2566681,EXF41_2566681,SPOT,EXF41_2566681,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF41__2566681,EXF41_2566681,SPOT,EXF41_2566681,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EW637__2571114,EW637_2571114,SPOT,EW637_2571114,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EW637__2571114,EW637_2571114,SPOT,EW637_2571114,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,6.000000,0.000000
EW637__2571114,EW637_2571114,SPOT,EW637_2571114,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF20__2566675,EXF20_2566675,SPOT,EXF20_2566675,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF20__2566675,EXF20_2566675,SPOT,EXF20_2566675,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,2.000000,0.000000
EXF20__2566675,EXF20_2566675,SPOT,EXF20_2566675,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3W03__2563486,E3W03_2563486,SPOT,E3W03_2563486,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,75.000000,0.000000,6.000000,0.000000
E3W03__2563486,E3W03_2563486,SPOT,E3W03_2563486,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3W03__2563486,E3W03_2563486,SPOT,E3W03_2563486,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2J18__2569278,E2J18_2569278,SPOT,E2J18_2569278,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,4.000000,0.000000
E2J18__2569278,E2J18_2569278,SPOT,E2J18_2569278,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2J18__2569278,E2J18_2569278,SPOT,E2J18_2569278,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14NX87__2593679,14NX87_2593679,SPOT,14NX87_2593679,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14NX87__2593679,14NX87_2593679,SPOT,14NX87_2593679,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000
14NX87__2593679,14NX87_2593679,SPOT,14NX87_2593679,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF21__2566676,EXF21_2566676,SPOT,EXF21_2566676,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,2.000000,0.000000
EXF21__2566676,EXF21_2566676,SPOT,EXF21_2566676,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF21__2566676,EXF21_2566676,SPOT,EXF21_2566676,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
159K06__103246400,159K06_103246400,SPOT,159K06_103246400,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
159K06__103246400,159K06_103246400,SPOT,159K06_103246400,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
159K06__103246400,159K06_103246400,SPOT,159K06_103246400,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF43__2566682,EXF43_2566682,SPOT,EXF43_2566682,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,2.000000,0.000000
EXF43__2566682,EXF43_2566682,SPOT,EXF43_2566682,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF43__2566682,EXF43_2566682,SPOT,EXF43_2566682,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0X02__2562674,E0X02_2562674,SPOT,E0X02_2562674,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0X02__2562674,E0X02_2562674,SPOT,E0X02_2562674,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0X02__2562674,E0X02_2562674,SPOT,E0X02_2562674,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,37.500000,0.000000,3.000000,0.000000
E0X01__2562673,E0X01_2562673,SPOT,E0X01_2562673,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,2.000000,0.000000
E0X01__2562673,E0X01_2562673,SPOT,E0X01_2562673,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0X01__2562673,E0X01_2562673,SPOT,E0X01_2562673,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF86__2566666,EXF86_2566666,SPOT,EXF86_2566666,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF86__2566666,EXF86_2566666,SPOT,EXF86_2566666,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF86__2566666,EXF86_2566666,SPOT,EXF86_2566666,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000
EW635__2571113,EW635_2571113,SPOT,EW635_2571113,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EW635__2571113,EW635_2571113,SPOT,EW635_2571113,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,6.000000,0.000000
EW635__2571113,EW635_2571113,SPOT,EW635_2571113,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E1191__2562276,E1191_2562276,SPOT,E1191_2562276,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E1191__2562276,E1191_2562276,SPOT,E1191_2562276,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
E1191__2562276,E1191_2562276,SPOT,E1191_2562276,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14JE80__2498146,14JE80_2498146,SPOT,14JE80_2498146,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,100.000000,0.000000,1.000000,0.000000
14JE80__2498146,14JE80_2498146,SPOT,14JE80_2498146,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14JE80__2498146,14JE80_2498146,SPOT,14JE80_2498146,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2K74__2563080,E2K74_2563080,SPOT,E2K74_2563080,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2K74__2563080,E2K74_2563080,SPOT,E2K74_2563080,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
E2K74__2563080,E2K74_2563080,SPOT,E2K74_2563080,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF47__2566683,EXF47_2566683,SPOT,EXF47_2566683,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
EXF47__2566683,EXF47_2566683,SPOT,EXF47_2566683,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF47__2566683,EXF47_2566683,SPOT,EXF47_2566683,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EW639__2571115,EW639_2571115,SPOT,EW639_2571115,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EW639__2571115,EW639_2571115,SPOT,EW639_2571115,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,37.500000,0.000000,8.000000,0.000000
EW639__2571115,EW639_2571115,SPOT,EW639_2571115,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EW646__2566881,EW646_2566881,SPOT,EW646_2566881,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EW646__2566881,EW646_2566881,SPOT,EW646_2566881,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,37.500000,0.000000,6.000000,0.000000
EW646__2566881,EW646_2566881,SPOT,EW646_2566881,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116E44__2583547,116E44_2583547,SPOT,116E44_2583547,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,0.333000,0.000000
116E44__2583547,116E44_2583547,SPOT,116E44_2583547,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,0.333000,0.000000
116E44__2583547,116E44_2583547,SPOT,116E44_2583547,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,0.333000,0.000000
E0X42__2562537,E0X42_2562537,SPOT,E0X42_2562537,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0X42__2562537,E0X42_2562537,SPOT,E0X42_2562537,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0X42__2562537,E0X42_2562537,SPOT,E0X42_2562537,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
EW614__2571109,EW614_2571109,SPOT,EW614_2571109,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,6.000000,0.000000
EW614__2571109,EW614_2571109,SPOT,EW614_2571109,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EW614__2571109,EW614_2571109,SPOT,EW614_2571109,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3X88__2563566,E3X88_2563566,SPOT,E3X88_2563566,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,11.000000,0.000000
E3X88__2563566,E3X88_2563566,SPOT,E3X88_2563566,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3X88__2563566,E3X88_2563566,SPOT,E3X88_2563566,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EW678__2571171,EW678_2571171,SPOT,EW678_2571171,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EW678__2571171,EW678_2571171,SPOT,EW678_2571171,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,4.000000,0.000000
EW678__2571171,EW678_2571171,SPOT,EW678_2571171,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF00__103581833,EXF00_103581833,SPOT,EXF00_103581833,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF00__103581833,EXF00_103581833,SPOT,EXF00_103581833,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000
EXF00__103581833,EXF00_103581833,SPOT,EXF00_103581833,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2K76__2563081,E2K76_2563081,SPOT,E2K76_2563081,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2K76__2563081,E2K76_2563081,SPOT,E2K76_2563081,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,37.500000,0.000000,1.000000,0.000000
E2K76__2563081,E2K76_2563081,SPOT,E2K76_2563081,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZT87__2474630,EZT87_2474630,SPOT,EZT87_2474630,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZT87__2474630,EZT87_2474630,SPOT,EZT87_2474630,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZT87__2474630,EZT87_2474630,SPOT,EZT87_2474630,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
115N60__2583468,115N60_2583468,SPOT,115N60_2583468,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115N60__2583468,115N60_2583468,SPOT,115N60_2583468,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
115N60__2583468,115N60_2583468,SPOT,115N60_2583468,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZZ87__2474639,EZZ87_2474639,SPOT,EZZ87_2474639,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,2.000000,0.000000
EZZ87__2474639,EZZ87_2474639,SPOT,EZZ87_2474639,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZZ87__2474639,EZZ87_2474639,SPOT,EZZ87_2474639,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15KD14__103737424,15KD14_103737424,SPOT,15KD14_103737424,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,2.000000,0.000000
15KD14__103737424,15KD14_103737424,SPOT,15KD14_103737424,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15KD14__103737424,15KD14_103737424,SPOT,15KD14_103737424,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EW273__2563016,EW273_2563016,SPOT,EW273_2563016,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EW273__2563016,EW273_2563016,SPOT,EW273_2563016,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EW273__2563016,EW273_2563016,SPOT,EW273_2563016,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,37.500000,0.000000,3.000000,0.000000
E2N94__2569311,E2N94_2569311,SPOT,E2N94_2569311,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2N94__2569311,E2N94_2569311,SPOT,E2N94_2569311,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
E2N94__2569311,E2N94_2569311,SPOT,E2N94_2569311,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0P90__2561994,E0P90_2561994,SPOT,E0P90_2561994,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0P90__2561994,E0P90_2561994,SPOT,E0P90_2561994,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,15.000000,0.000000,2.000000,0.000000
E0P90__2561994,E0P90_2561994,SPOT,E0P90_2561994,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17GB00__104237952,17GB00_104237952,SPOT,17GB00_104237952,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
17GB00__104237952,17GB00_104237952,SPOT,17GB00_104237952,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17GB00__104237952,17GB00_104237952,SPOT,17GB00_104237952,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0P73__2470602,E0P73_2470602,SPOT,E0P73_2470602,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
